Combination,Unique Rows,Unique Rows Excluding Columns,Score
"AGE, LANGUAGE, RACE_1, MARITAL_STATUS, EMPLOYMENT, WORK_NIH_CAMPUS",610,152,1.3852459016393444
"AGE, LANGUAGE, RACE_1, MARITAL_STATUS, LGBT_IDENTITY, ETHNICITY_1",489,238,1.5521472392638036
"AGE, LANGUAGE, RACE_1, MARITAL_STATUS, LGBT_IDENTITY, GENDER",547,210,1.4387568555758683
"AGE, LANGUAGE, RACE_1, MARITAL_STATUS, LGBT_IDENTITY, WORK_NIH_CAMPUS",564,199,1.4148936170212767
"AGE, LANGUAGE, RACE_1, MARITAL_STATUS, ETHNICITY_1, GENDER",496,251,1.5040322580645162
"AGE, LANGUAGE, RACE_1, MARITAL_STATUS, ETHNICITY_1, WORK_NIH_CAMPUS",504,209,1.5634920634920635
"AGE, LANGUAGE, RACE_1, MARITAL_STATUS, GENDER, WORK_NIH_CAMPUS",566,220,1.372791519434629
"AGE, LANGUAGE, RACE_1, EDUCATION, EMPLOYMENT, LGBT_IDENTITY",603,121,1.4527363184079602
"AGE, LANGUAGE, RACE_1, EDUCATION, EMPLOYMENT, ETHNICITY_1",552,153,1.5289855072463767
"AGE, LANGUAGE, RACE_1, EDUCATION, EMPLOYMENT, GENDER",614,138,1.3990228013029316
"AGE, LANGUAGE, RACE_1, EDUCATION, EMPLOYMENT, WORK_NIH_CAMPUS",611,136,1.409165302782324
"AGE, LANGUAGE, RACE_1, EDUCATION, LGBT_IDENTITY, ETHNICITY_1",516,172,1.5988372093023255
"AGE, LANGUAGE, RACE_1, EDUCATION, LGBT_IDENTITY, GENDER",578,166,1.4377162629757785
"AGE, LANGUAGE, RACE_1, EDUCATION, LGBT_IDENTITY, WORK_NIH_CAMPUS",599,149,1.4156928213689481
"AGE, LANGUAGE, RACE_1, EDUCATION, ETHNICITY_1, GENDER",517,203,1.5357833655705997
"AGE, LANGUAGE, RACE_1, EDUCATION, ETHNICITY_1, WORK_NIH_CAMPUS",526,188,1.538022813688213
"AGE, LANGUAGE, RACE_1, EDUCATION, GENDER, WORK_NIH_CAMPUS",588,171,1.4047619047619047
"AGE, LANGUAGE, RACE_1, EMPLOYMENT, LGBT_IDENTITY, ETHNICITY_1",498,179,1.642570281124498
"AGE, LANGUAGE, RACE_1, EMPLOYMENT, LGBT_IDENTITY, GENDER",563,178,1.4547069271758437
"AGE, LANGUAGE, RACE_1, EMPLOYMENT, LGBT_IDENTITY, WORK_NIH_CAMPUS",577,174,1.4263431542461005
"AGE, LANGUAGE, RACE_1, EMPLOYMENT, ETHNICITY_1, GENDER",521,208,1.5143953934740884
"AGE, LANGUAGE, RACE_1, EMPLOYMENT, ETHNICITY_1, WORK_NIH_CAMPUS",538,196,1.4888475836431228
"AGE, LANGUAGE, RACE_1, EMPLOYMENT, GENDER, WORK_NIH_CAMPUS",602,182,1.3538205980066444
"AGE, LANGUAGE, RACE_1, LGBT_IDENTITY, ETHNICITY_1, GENDER",457,251,1.6323851203501094
"AGE, LANGUAGE, RACE_1, LGBT_IDENTITY, ETHNICITY_1, WORK_NIH_CAMPUS",484,234,1.5764462809917354
"AGE, LANGUAGE, RACE_1, LGBT_IDENTITY, GENDER, WORK_NIH_CAMPUS",535,214,1.4635514018691589
"AGE, LANGUAGE, RACE_1, ETHNICITY_1, GENDER, WORK_NIH_CAMPUS",491,244,1.5336048879837068
"AGE, LANGUAGE, MARITAL_STATUS, EDUCATION, EMPLOYMENT, LGBT_IDENTITY",579,132,1.4939550949913645
"AGE, LANGUAGE, MARITAL_STATUS, EDUCATION, EMPLOYMENT, ETHNICITY_1",532,159,1.5751879699248121
"AGE, LANGUAGE, MARITAL_STATUS, EDUCATION, EMPLOYMENT, GENDER",582,158,1.4415807560137457
"AGE, LANGUAGE, MARITAL_STATUS, EDUCATION, EMPLOYMENT, WORK_NIH_CAMPUS",583,134,1.4802744425385934
"AGE, LANGUAGE, MARITAL_STATUS, EDUCATION, LGBT_IDENTITY, ETHNICITY_1",503,218,1.5487077534791251
"AGE, LANGUAGE, MARITAL_STATUS, EDUCATION, LGBT_IDENTITY, GENDER",560,192,1.4375
"AGE, LANGUAGE, MARITAL_STATUS, EDUCATION, LGBT_IDENTITY, WORK_NIH_CAMPUS",565,155,1.4902654867256637
"AGE, LANGUAGE, MARITAL_STATUS, EDUCATION, ETHNICITY_1, GENDER",495,225,1.5595959595959596
"AGE, LANGUAGE, MARITAL_STATUS, EDUCATION, ETHNICITY_1, WORK_NIH_CAMPUS",508,200,1.5688976377952757
"AGE, LANGUAGE, MARITAL_STATUS, EDUCATION, GENDER, WORK_NIH_CAMPUS",545,193,1.4752293577981652
"AGE, LANGUAGE, MARITAL_STATUS, EMPLOYMENT, LGBT_IDENTITY, ETHNICITY_1",496,218,1.5705645161290323
"AGE, LANGUAGE, MARITAL_STATUS, EMPLOYMENT, LGBT_IDENTITY, GENDER",549,189,1.4717668488160291
"AGE, LANGUAGE, MARITAL_STATUS, EMPLOYMENT, LGBT_IDENTITY, WORK_NIH_CAMPUS",558,169,1.4838709677419355
"AGE, LANGUAGE, MARITAL_STATUS, EMPLOYMENT, ETHNICITY_1, GENDER",505,219,1.5405940594059406
"AGE, LANGUAGE, MARITAL_STATUS, EMPLOYMENT, ETHNICITY_1, WORK_NIH_CAMPUS",509,201,1.5638506876227898
"AGE, LANGUAGE, MARITAL_STATUS, EMPLOYMENT, GENDER, WORK_NIH_CAMPUS",560,197,1.4285714285714286
"AGE, LANGUAGE, MARITAL_STATUS, LGBT_IDENTITY, ETHNICITY_1, GENDER",466,300,1.4957081545064377
"AGE, LANGUAGE, MARITAL_STATUS, LGBT_IDENTITY, ETHNICITY_1, WORK_NIH_CAMPUS",486,269,1.4979423868312758
"AGE, LANGUAGE, MARITAL_STATUS, LGBT_IDENTITY, GENDER, WORK_NIH_CAMPUS",528,247,1.4204545454545454
"AGE, LANGUAGE, MARITAL_STATUS, ETHNICITY_1, GENDER, WORK_NIH_CAMPUS",466,284,1.5300429184549356
"AGE, LANGUAGE, EDUCATION, EMPLOYMENT, LGBT_IDENTITY, ETHNICITY_1",523,180,1.5621414913957934
"AGE, LANGUAGE, EDUCATION, EMPLOYMENT, LGBT_IDENTITY, GENDER",568,162,1.4700704225352113
"AGE, LANGUAGE, EDUCATION, EMPLOYMENT, LGBT_IDENTITY, WORK_NIH_CAMPUS",588,144,1.4506802721088434
"AGE, LANGUAGE, EDUCATION, EMPLOYMENT, ETHNICITY_1, GENDER",509,191,1.5834970530451866
"AGE, LANGUAGE, EDUCATION, EMPLOYMENT, ETHNICITY_1, WORK_NIH_CAMPUS",533,170,1.551594746716698
"AGE, LANGUAGE, EDUCATION, EMPLOYMENT, GENDER, WORK_NIH_CAMPUS",573,156,1.4677137870855148
"AGE, LANGUAGE, EDUCATION, LGBT_IDENTITY, ETHNICITY_1, GENDER",488,238,1.555327868852459
"AGE, LANGUAGE, EDUCATION, LGBT_IDENTITY, ETHNICITY_1, WORK_NIH_CAMPUS",498,212,1.5763052208835342
"AGE, LANGUAGE, EDUCATION, LGBT_IDENTITY, GENDER, WORK_NIH_CAMPUS",554,185,1.4657039711191335
"AGE, LANGUAGE, EDUCATION, ETHNICITY_1, GENDER, WORK_NIH_CAMPUS",467,215,1.6745182012847966
"AGE, LANGUAGE, EMPLOYMENT, LGBT_IDENTITY, ETHNICITY_1, GENDER",478,237,1.5899581589958158
"AGE, LANGUAGE, EMPLOYMENT, LGBT_IDENTITY, ETHNICITY_1, WORK_NIH_CAMPUS",482,229,1.5933609958506223
"AGE, LANGUAGE, EMPLOYMENT, LGBT_IDENTITY, GENDER, WORK_NIH_CAMPUS",545,202,1.4587155963302751
"AGE, LANGUAGE, EMPLOYMENT, ETHNICITY_1, GENDER, WORK_NIH_CAMPUS",492,233,1.5528455284552845
"AGE, LANGUAGE, LGBT_IDENTITY, ETHNICITY_1, GENDER, WORK_NIH_CAMPUS",446,290,1.5852017937219731
"AGE, RACE_1, MARITAL_STATUS, EDUCATION, EMPLOYMENT, LGBT_IDENTITY",610,164,1.3655737704918032
"AGE, RACE_1, MARITAL_STATUS, EDUCATION, EMPLOYMENT, ETHNICITY_1",545,195,1.471559633027523
"AGE, RACE_1, MARITAL_STATUS, EDUCATION, EMPLOYMENT, GENDER",618,183,1.3171521035598706
"AGE, RACE_1, MARITAL_STATUS, EDUCATION, EMPLOYMENT, WORK_NIH_CAMPUS",628,174,1.3105095541401275
"AGE, RACE_1, MARITAL_STATUS, EDUCATION, LGBT_IDENTITY, ETHNICITY_1",509,243,1.4813359528487229
"AGE, RACE_1, MARITAL_STATUS, EDUCATION, LGBT_IDENTITY, GENDER",565,210,1.392920353982301
"AGE, RACE_1, MARITAL_STATUS, EDUCATION, LGBT_IDENTITY, WORK_NIH_CAMPUS",585,200,1.3623931623931624
"AGE, RACE_1, MARITAL_STATUS, EDUCATION, ETHNICITY_1, GENDER",516,247,1.4534883720930232
"AGE, RACE_1, MARITAL_STATUS, EDUCATION, ETHNICITY_1, WORK_NIH_CAMPUS",521,244,1.4452975047984644
"AGE, RACE_1, MARITAL_STATUS, EDUCATION, GENDER, WORK_NIH_CAMPUS",599,224,1.2904841402337228
"AGE, RACE_1, MARITAL_STATUS, EMPLOYMENT, LGBT_IDENTITY, ETHNICITY_1",513,229,1.4970760233918128
"AGE, RACE_1, MARITAL_STATUS, EMPLOYMENT, LGBT_IDENTITY, GENDER",557,224,1.3877917414721723
"AGE, RACE_1, MARITAL_STATUS, EMPLOYMENT, LGBT_IDENTITY, WORK_NIH_CAMPUS",579,207,1.3644214162348878
"AGE, RACE_1, MARITAL_STATUS, EMPLOYMENT, ETHNICITY_1, GENDER",521,251,1.4318618042226487
"AGE, RACE_1, MARITAL_STATUS, EMPLOYMENT, ETHNICITY_1, WORK_NIH_CAMPUS",519,233,1.4720616570327554
"AGE, RACE_1, MARITAL_STATUS, EMPLOYMENT, GENDER, WORK_NIH_CAMPUS",603,228,1.2752902155887231
"AGE, RACE_1, MARITAL_STATUS, LGBT_IDENTITY, ETHNICITY_1, GENDER",447,306,1.54586129753915
"AGE, RACE_1, MARITAL_STATUS, LGBT_IDENTITY, ETHNICITY_1, WORK_NIH_CAMPUS",466,291,1.5150214592274678
"AGE, RACE_1, MARITAL_STATUS, LGBT_IDENTITY, GENDER, WORK_NIH_CAMPUS",524,273,1.381679389312977
"AGE, RACE_1, MARITAL_STATUS, ETHNICITY_1, GENDER, WORK_NIH_CAMPUS",471,299,1.4819532908704882
"AGE, RACE_1, EDUCATION, EMPLOYMENT, LGBT_IDENTITY, ETHNICITY_1",539,211,1.4582560296846012
"AGE, RACE_1, EDUCATION, EMPLOYMENT, LGBT_IDENTITY, GENDER",605,193,1.3289256198347108
"AGE, RACE_1, EDUCATION, EMPLOYMENT, LGBT_IDENTITY, WORK_NIH_CAMPUS",604,186,1.3427152317880795
"AGE, RACE_1, EDUCATION, EMPLOYMENT, ETHNICITY_1, GENDER",549,215,1.424408014571949
"AGE, RACE_1, EDUCATION, EMPLOYMENT, ETHNICITY_1, WORK_NIH_CAMPUS",548,226,1.4069343065693432
"AGE, RACE_1, EDUCATION, EMPLOYMENT, GENDER, WORK_NIH_CAMPUS",627,199,1.2727272727272727
"AGE, RACE_1, EDUCATION, LGBT_IDENTITY, ETHNICITY_1, GENDER",486,263,1.5102880658436213
"AGE, RACE_1, EDUCATION, LGBT_IDENTITY, ETHNICITY_1, WORK_NIH_CAMPUS",500,254,1.486
"AGE, RACE_1, EDUCATION, LGBT_IDENTITY, GENDER, WORK_NIH_CAMPUS",559,229,1.3738819320214668
"AGE, RACE_1, EDUCATION, ETHNICITY_1, GENDER, WORK_NIH_CAMPUS",496,261,1.4838709677419355
"AGE, RACE_1, EMPLOYMENT, LGBT_IDENTITY, ETHNICITY_1, GENDER",489,259,1.50920245398773
"AGE, RACE_1, EMPLOYMENT, LGBT_IDENTITY, ETHNICITY_1, WORK_NIH_CAMPUS",482,246,1.558091286307054
"AGE, RACE_1, EMPLOYMENT, LGBT_IDENTITY, GENDER, WORK_NIH_CAMPUS",560,242,1.3482142857142858
"AGE, RACE_1, EMPLOYMENT, ETHNICITY_1, GENDER, WORK_NIH_CAMPUS",524,259,1.4083969465648856
"AGE, RACE_1, LGBT_IDENTITY, ETHNICITY_1, GENDER, WORK_NIH_CAMPUS",437,304,1.585812356979405
"AGE, MARITAL_STATUS, EDUCATION, EMPLOYMENT, LGBT_IDENTITY, ETHNICITY_1",517,230,1.483558994197292
"AGE, MARITAL_STATUS, EDUCATION, EMPLOYMENT, LGBT_IDENTITY, GENDER",569,217,1.3708260105448156
"AGE, MARITAL_STATUS, EDUCATION, EMPLOYMENT, LGBT_IDENTITY, WORK_NIH_CAMPUS",588,177,1.3945578231292517
"AGE, MARITAL_STATUS, EDUCATION, EMPLOYMENT, ETHNICITY_1, GENDER",524,245,1.4351145038167938
"AGE, MARITAL_STATUS, EDUCATION, EMPLOYMENT, ETHNICITY_1, WORK_NIH_CAMPUS",530,222,1.4622641509433962
"AGE, MARITAL_STATUS, EDUCATION, EMPLOYMENT, GENDER, WORK_NIH_CAMPUS",586,209,1.3447098976109215
"AGE, MARITAL_STATUS, EDUCATION, LGBT_IDENTITY, ETHNICITY_1, GENDER",480,290,1.4729166666666667
"AGE, MARITAL_STATUS, EDUCATION, LGBT_IDENTITY, ETHNICITY_1, WORK_NIH_CAMPUS",486,268,1.5
"AGE, MARITAL_STATUS, EDUCATION, LGBT_IDENTITY, GENDER, WORK_NIH_CAMPUS",541,229,1.4195933456561922
"AGE, MARITAL_STATUS, EDUCATION, ETHNICITY_1, GENDER, WORK_NIH_CAMPUS",484,284,1.4731404958677685
"AGE, MARITAL_STATUS, EMPLOYMENT, LGBT_IDENTITY, ETHNICITY_1, GENDER",482,304,1.437759336099585
"AGE, MARITAL_STATUS, EMPLOYMENT, LGBT_IDENTITY, ETHNICITY_1, WORK_NIH_CAMPUS",490,271,1.4816326530612245
"AGE, MARITAL_STATUS, EMPLOYMENT, LGBT_IDENTITY, GENDER, WORK_NIH_CAMPUS",536,240,1.412313432835821
"AGE, MARITAL_STATUS, EMPLOYMENT, ETHNICITY_1, GENDER, WORK_NIH_CAMPUS",504,277,1.4285714285714286
"AGE, MARITAL_STATUS, LGBT_IDENTITY, ETHNICITY_1, GENDER, WORK_NIH_CAMPUS",445,344,1.4674157303370787
"AGE, EDUCATION, EMPLOYMENT, LGBT_IDENTITY, ETHNICITY_1, GENDER",496,248,1.5100806451612903
"AGE, EDUCATION, EMPLOYMENT, LGBT_IDENTITY, ETHNICITY_1, WORK_NIH_CAMPUS",517,232,1.4796905222437138
"AGE, EDUCATION, EMPLOYMENT, LGBT_IDENTITY, GENDER, WORK_NIH_CAMPUS",568,208,1.3890845070422535
"AGE, EDUCATION, EMPLOYMENT, ETHNICITY_1, GENDER, WORK_NIH_CAMPUS",499,249,1.498997995991984
"AGE, EDUCATION, LGBT_IDENTITY, ETHNICITY_1, GENDER, WORK_NIH_CAMPUS",455,294,1.5450549450549451
"AGE, EMPLOYMENT, LGBT_IDENTITY, ETHNICITY_1, GENDER, WORK_NIH_CAMPUS",465,290,1.5204301075268818
"INCOME, LANGUAGE, RACE_1, MARITAL_STATUS, EDUCATION, EMPLOYMENT",432,284,1.650462962962963
"INCOME, LANGUAGE, RACE_1, MARITAL_STATUS, EDUCATION, LGBT_IDENTITY",369,341,1.7777777777777777
"INCOME, LANGUAGE, RACE_1, MARITAL_STATUS, EDUCATION, ETHNICITY_1",336,395,1.7916666666666667
"INCOME, LANGUAGE, RACE_1, MARITAL_STATUS, EDUCATION, GENDER",368,329,1.815217391304348
"INCOME, LANGUAGE, RACE_1, MARITAL_STATUS, EDUCATION, WORK_NIH_CAMPUS",397,324,1.6952141057934509
"INCOME, LANGUAGE, RACE_1, MARITAL_STATUS, EMPLOYMENT, LGBT_IDENTITY",371,310,1.8517520215633423
"INCOME, LANGUAGE, RACE_1, MARITAL_STATUS, EMPLOYMENT, ETHNICITY_1",338,389,1.7988165680473374
"INCOME, LANGUAGE, RACE_1, MARITAL_STATUS, EMPLOYMENT, GENDER",380,349,1.7052631578947368
"INCOME, LANGUAGE, RACE_1, MARITAL_STATUS, EMPLOYMENT, WORK_NIH_CAMPUS",407,349,1.5921375921375922
"INCOME, LANGUAGE, RACE_1, MARITAL_STATUS, LGBT_IDENTITY, ETHNICITY_1",289,435,1.944636678200692
"INCOME, LANGUAGE, RACE_1, MARITAL_STATUS, LGBT_IDENTITY, GENDER",319,401,1.8683385579937304
"INCOME, LANGUAGE, RACE_1, MARITAL_STATUS, LGBT_IDENTITY, WORK_NIH_CAMPUS",339,371,1.8466076696165192
"INCOME, LANGUAGE, RACE_1, MARITAL_STATUS, ETHNICITY_1, GENDER",270,459,1.9925925925925927
"INCOME, LANGUAGE, RACE_1, MARITAL_STATUS, ETHNICITY_1, WORK_NIH_CAMPUS",300,440,1.8566666666666667
"INCOME, LANGUAGE, RACE_1, MARITAL_STATUS, GENDER, WORK_NIH_CAMPUS",327,394,1.8440366972477065
"INCOME, LANGUAGE, RACE_1, EDUCATION, EMPLOYMENT, LGBT_IDENTITY",429,318,1.5827505827505828
"INCOME, LANGUAGE, RACE_1, EDUCATION, EMPLOYMENT, ETHNICITY_1",389,360,1.6375321336760926
"INCOME, LANGUAGE, RACE_1, EDUCATION, EMPLOYMENT, GENDER",422,333,1.5734597156398105
"INCOME, LANGUAGE, RACE_1, EDUCATION, EMPLOYMENT, WORK_NIH_CAMPUS",464,313,1.4741379310344827
"INCOME, LANGUAGE, RACE_1, EDUCATION, LGBT_IDENTITY, ETHNICITY_1",325,415,1.7907692307692307
"INCOME, LANGUAGE, RACE_1, EDUCATION, LGBT_IDENTITY, GENDER",355,378,1.7436619718309858
"INCOME, LANGUAGE, RACE_1, EDUCATION, LGBT_IDENTITY, WORK_NIH_CAMPUS",384,361,1.65625
"INCOME, LANGUAGE, RACE_1, EDUCATION, ETHNICITY_1, GENDER",312,415,1.8653846153846154
"INCOME, LANGUAGE, RACE_1, EDUCATION, ETHNICITY_1, WORK_NIH_CAMPUS",357,404,1.6610644257703082
"INCOME, LANGUAGE, RACE_1, EDUCATION, GENDER, WORK_NIH_CAMPUS",383,371,1.6344647519582245
"INCOME, LANGUAGE, RACE_1, EMPLOYMENT, LGBT_IDENTITY, ETHNICITY_1",324,407,1.8209876543209877
"INCOME, LANGUAGE, RACE_1, EMPLOYMENT, LGBT_IDENTITY, GENDER",359,361,1.7715877437325904
"INCOME, LANGUAGE, RACE_1, EMPLOYMENT, LGBT_IDENTITY, WORK_NIH_CAMPUS",382,358,1.6727748691099475
"INCOME, LANGUAGE, RACE_1, EMPLOYMENT, ETHNICITY_1, GENDER",308,420,1.8733766233766234
"INCOME, LANGUAGE, RACE_1, EMPLOYMENT, ETHNICITY_1, WORK_NIH_CAMPUS",338,418,1.71301775147929
"INCOME, LANGUAGE, RACE_1, EMPLOYMENT, GENDER, WORK_NIH_CAMPUS",393,376,1.5801526717557253
"INCOME, LANGUAGE, RACE_1, LGBT_IDENTITY, ETHNICITY_1, GENDER",261,461,2.053639846743295
"INCOME, LANGUAGE, RACE_1, LGBT_IDENTITY, ETHNICITY_1, WORK_NIH_CAMPUS",289,459,1.8615916955017302
"INCOME, LANGUAGE, RACE_1, LGBT_IDENTITY, GENDER, WORK_NIH_CAMPUS",311,405,1.9035369774919615
"INCOME, LANGUAGE, RACE_1, ETHNICITY_1, GENDER, WORK_NIH_CAMPUS",275,459,1.9563636363636363
"INCOME, LANGUAGE, MARITAL_STATUS, EDUCATION, EMPLOYMENT, LGBT_IDENTITY",385,326,1.7428571428571429
"INCOME, LANGUAGE, MARITAL_STATUS, EDUCATION, EMPLOYMENT, ETHNICITY_1",356,380,1.7331460674157304
"INCOME, LANGUAGE, MARITAL_STATUS, EDUCATION, EMPLOYMENT, GENDER",380,320,1.7815789473684212
"INCOME, LANGUAGE, MARITAL_STATUS, EDUCATION, EMPLOYMENT, WORK_NIH_CAMPUS",402,297,1.7412935323383085
"INCOME, LANGUAGE, MARITAL_STATUS, EDUCATION, LGBT_IDENTITY, ETHNICITY_1",312,455,1.7371794871794872
"INCOME, LANGUAGE, MARITAL_STATUS, EDUCATION, LGBT_IDENTITY, GENDER",333,371,1.87987987987988
"INCOME, LANGUAGE, MARITAL_STATUS, EDUCATION, LGBT_IDENTITY, WORK_NIH_CAMPUS",353,371,1.773371104815864
"INCOME, LANGUAGE, MARITAL_STATUS, EDUCATION, ETHNICITY_1, GENDER",306,430,1.8529411764705883
"INCOME, LANGUAGE, MARITAL_STATUS, EDUCATION, ETHNICITY_1, WORK_NIH_CAMPUS",321,415,1.8130841121495327
"INCOME, LANGUAGE, MARITAL_STATUS, EDUCATION, GENDER, WORK_NIH_CAMPUS",333,352,1.936936936936937
"INCOME, LANGUAGE, MARITAL_STATUS, EMPLOYMENT, LGBT_IDENTITY, ETHNICITY_1",305,441,1.8229508196721311
"INCOME, LANGUAGE, MARITAL_STATUS, EMPLOYMENT, LGBT_IDENTITY, GENDER",350,377,1.7714285714285714
"INCOME, LANGUAGE, MARITAL_STATUS, EMPLOYMENT, LGBT_IDENTITY, WORK_NIH_CAMPUS",350,371,1.7885714285714285
"INCOME, LANGUAGE, MARITAL_STATUS, EMPLOYMENT, ETHNICITY_1, GENDER",299,446,1.842809364548495
"INCOME, LANGUAGE, MARITAL_STATUS, EMPLOYMENT, ETHNICITY_1, WORK_NIH_CAMPUS",311,432,1.8167202572347267
"INCOME, LANGUAGE, MARITAL_STATUS, EMPLOYMENT, GENDER, WORK_NIH_CAMPUS",352,372,1.7755681818181819
"INCOME, LANGUAGE, MARITAL_STATUS, LGBT_IDENTITY, ETHNICITY_1, GENDER",265,493,1.9018867924528302
"INCOME, LANGUAGE, MARITAL_STATUS, LGBT_IDENTITY, ETHNICITY_1, WORK_NIH_CAMPUS",269,499,1.8513011152416357
"INCOME, LANGUAGE, MARITAL_STATUS, LGBT_IDENTITY, GENDER, WORK_NIH_CAMPUS",305,423,1.881967213114754
"INCOME, LANGUAGE, MARITAL_STATUS, ETHNICITY_1, GENDER, WORK_NIH_CAMPUS",264,482,1.9507575757575757
"INCOME, LANGUAGE, EDUCATION, EMPLOYMENT, LGBT_IDENTITY, ETHNICITY_1",355,407,1.6619718309859155
"INCOME, LANGUAGE, EDUCATION, EMPLOYMENT, LGBT_IDENTITY, GENDER",366,356,1.7513661202185793
"INCOME, LANGUAGE, EDUCATION, EMPLOYMENT, LGBT_IDENTITY, WORK_NIH_CAMPUS",401,343,1.6309226932668328
"INCOME, LANGUAGE, EDUCATION, EMPLOYMENT, ETHNICITY_1, GENDER",343,405,1.7259475218658893
"INCOME, LANGUAGE, EDUCATION, EMPLOYMENT, ETHNICITY_1, WORK_NIH_CAMPUS",352,388,1.7301136363636365
"INCOME, LANGUAGE, EDUCATION, EMPLOYMENT, GENDER, WORK_NIH_CAMPUS",401,338,1.6433915211970074
"INCOME, LANGUAGE, EDUCATION, LGBT_IDENTITY, ETHNICITY_1, GENDER",283,463,1.8869257950530036
"INCOME, LANGUAGE, EDUCATION, LGBT_IDENTITY, ETHNICITY_1, WORK_NIH_CAMPUS",316,452,1.7246835443037976
"INCOME, LANGUAGE, EDUCATION, LGBT_IDENTITY, GENDER, WORK_NIH_CAMPUS",325,392,1.8615384615384616
"INCOME, LANGUAGE, EDUCATION, ETHNICITY_1, GENDER, WORK_NIH_CAMPUS",288,460,1.8645833333333333
"INCOME, LANGUAGE, EMPLOYMENT, LGBT_IDENTITY, ETHNICITY_1, GENDER",288,467,1.8402777777777777
"INCOME, LANGUAGE, EMPLOYMENT, LGBT_IDENTITY, ETHNICITY_1, WORK_NIH_CAMPUS",296,458,1.820945945945946
"INCOME, LANGUAGE, EMPLOYMENT, LGBT_IDENTITY, GENDER, WORK_NIH_CAMPUS",332,393,1.819277108433735
"INCOME, LANGUAGE, EMPLOYMENT, ETHNICITY_1, GENDER, WORK_NIH_CAMPUS",286,462,1.8706293706293706
"INCOME, LANGUAGE, LGBT_IDENTITY, ETHNICITY_1, GENDER, WORK_NIH_CAMPUS",241,495,2.08298755186722
"INCOME, RACE_1, MARITAL_STATUS, EDUCATION, EMPLOYMENT, LGBT_IDENTITY",381,327,1.7585301837270342
"INCOME, RACE_1, MARITAL_STATUS, EDUCATION, EMPLOYMENT, ETHNICITY_1",349,389,1.7421203438395416
"INCOME, RACE_1, MARITAL_STATUS, EDUCATION, EMPLOYMENT, GENDER",372,359,1.7150537634408602
"INCOME, RACE_1, MARITAL_STATUS, EDUCATION, EMPLOYMENT, WORK_NIH_CAMPUS",400,344,1.6325
"INCOME, RACE_1, MARITAL_STATUS, EDUCATION, LGBT_IDENTITY, ETHNICITY_1",291,433,1.9381443298969072
"INCOME, RACE_1, MARITAL_STATUS, EDUCATION, LGBT_IDENTITY, GENDER",318,384,1.9276729559748427
"INCOME, RACE_1, MARITAL_STATUS, EDUCATION, LGBT_IDENTITY, WORK_NIH_CAMPUS",335,372,1.8656716417910448
"INCOME, RACE_1, MARITAL_STATUS, EDUCATION, ETHNICITY_1, GENDER",286,426,1.9965034965034965
"INCOME, RACE_1, MARITAL_STATUS, EDUCATION, ETHNICITY_1, WORK_NIH_CAMPUS",299,428,1.9030100334448161
"INCOME, RACE_1, MARITAL_STATUS, EDUCATION, GENDER, WORK_NIH_CAMPUS",328,362,1.9359756097560976
"INCOME, RACE_1, MARITAL_STATUS, EMPLOYMENT, LGBT_IDENTITY, ETHNICITY_1",275,425,2.08
"INCOME, RACE_1, MARITAL_STATUS, EMPLOYMENT, LGBT_IDENTITY, GENDER",297,383,2.0673400673400675
"INCOME, RACE_1, MARITAL_STATUS, EMPLOYMENT, LGBT_IDENTITY, WORK_NIH_CAMPUS",335,375,1.8567164179104478
"INCOME, RACE_1, MARITAL_STATUS, EMPLOYMENT, ETHNICITY_1, GENDER",264,450,2.071969696969697
"INCOME, RACE_1, MARITAL_STATUS, EMPLOYMENT, ETHNICITY_1, WORK_NIH_CAMPUS",305,453,1.7836065573770492
"INCOME, RACE_1, MARITAL_STATUS, EMPLOYMENT, GENDER, WORK_NIH_CAMPUS",331,397,1.8126888217522659
"INCOME, RACE_1, MARITAL_STATUS, LGBT_IDENTITY, ETHNICITY_1, GENDER",224,479,2.3125
"INCOME, RACE_1, MARITAL_STATUS, LGBT_IDENTITY, ETHNICITY_1, WORK_NIH_CAMPUS",245,469,2.1551020408163266
"INCOME, RACE_1, MARITAL_STATUS, LGBT_IDENTITY, GENDER, WORK_NIH_CAMPUS",275,424,2.0836363636363635
"INCOME, RACE_1, MARITAL_STATUS, ETHNICITY_1, GENDER, WORK_NIH_CAMPUS",237,479,2.1856540084388185
"INCOME, RACE_1, EDUCATION, EMPLOYMENT, LGBT_IDENTITY, ETHNICITY_1",355,403,1.6732394366197183
"INCOME, RACE_1, EDUCATION, EMPLOYMENT, LGBT_IDENTITY, GENDER",367,372,1.7029972752043596
"INCOME, RACE_1, EDUCATION, EMPLOYMENT, LGBT_IDENTITY, WORK_NIH_CAMPUS",398,366,1.585427135678392
"INCOME, RACE_1, EDUCATION, EMPLOYMENT, ETHNICITY_1, GENDER",330,431,1.715151515151515
"INCOME, RACE_1, EDUCATION, EMPLOYMENT, ETHNICITY_1, WORK_NIH_CAMPUS",367,426,1.555858310626703
"INCOME, RACE_1, EDUCATION, EMPLOYMENT, GENDER, WORK_NIH_CAMPUS",391,366,1.6138107416879794
"INCOME, RACE_1, EDUCATION, LGBT_IDENTITY, ETHNICITY_1, GENDER",264,456,2.0492424242424243
"INCOME, RACE_1, EDUCATION, LGBT_IDENTITY, ETHNICITY_1, WORK_NIH_CAMPUS",290,451,1.8827586206896552
